dispnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,sidea,revstate,revtype1,revtype2,fatality,fatalpre,hiact,hostlev,orig,version
4459,"ROK",732,1,7,2003,4,7,2003,0,0,0,0,0,0,0,1,1,5
4460,"USA",2,3,7,2003,3,7,2003,1,0,0,0,0,0,7,3,1,5
4460,"INS",850,3,7,2003,3,7,2003,0,0,0,0,0,0,0,1,1,5
4461,"TAW",713,30,7,2003,30,7,2003,1,1,2,0,0,0,7,3,1,5
4461,"PHI",840,30,7,2003,30,7,2003,0,0,0,0,0,0,0,1,1,5
4462,"CHN",710,6,8,2003,4,5,2004,0,1,2,0,0,0,7,3,1,5
4462,"TAW",713,6,8,2003,4,5,2004,1,1,2,0,0,0,7,3,1,5
4463,"PRK",731,15,9,2003,15,9,2003,0,0,0,0,0,0,0,1,1,5
4463,"CHN",710,15,9,2003,15,9,2003,1,0,0,0,0,0,11,3,1,5
4464,"CHN",710,23,9,2003,23,9,2003,0,0,0,0,0,0,0,1,1,5
4464,"DRV",816,23,9,2003,23,9,2003,1,1,2,0,0,0,16,4,1,5
4465,"USA",2,30,4,2004,30,11,2004,1,1,2,0,0,0,7,3,1,5
4465,"PRK",731,30,4,2004,30,11,2004,0,0,0,0,0,0,0,1,1,5
4466,"PRK",731,30,9,2004,30,9,2004,0,0,0,0,0,0,0,1,1,5
4466,"CHN",710,30,9,2004,30,9,2004,1,0,0,0,0,0,11,3,1,5
4467,"CHN",710,10,11,2004,10,11,2004,1,0,0,0,0,0,7,3,1,5
4467,"JPN",740,10,11,2004,10,11,2004,0,0,0,0,0,0,8,3,1,5
4468,"ROK",732,8,3,2005,7,7,2005,0,0,0,0,0,0,7,3,1,5
4468,"JPN",740,8,3,2005,7,7,2005,1,1,1,0,0,0,7,3,1,5
4469,"CHN",710,24,5,2005,24,5,2005,0,0,0,0,0,0,0,1,1,5
4469,"TAW",713,24,5,2005,24,5,2005,1,1,2,0,0,0,1,2,1,5
4470,"JPN",740,15,6,2005,10,7,2005,0,0,0,0,0,0,0,1,1,5
4470,"TAW",713,15,6,2005,10,7,2005,1,1,2,1,0,0,7,3,1,5
4471,"INS",850,23,8,2005,26,8,2005,1,0,0,0,0,0,15,4,1,5
4471,"CRO",344,23,8,2005,26,8,2005,0,0,0,0,0,0,0,1,1,5
4472,"JPN",740,9,9,2005,11,11,2005,0,0,0,0,0,0,0,1,1,5
4472,"CHN",710,9,9,2005,11,11,2005,1,0,0,0,0,0,7,3,1,5
4473,"ROK",732,28,10,2005,13,11,2005,0,0,0,0,0,0,17,4,1,5
4473,"PRK",731,28,10,2005,13,11,2005,1,1,2,0,0,0,17,4,1,5
4474,"BHU",760,-9,11,2005,-9,5,2006,0,0,0,0,0,0,0,1,1,5
4474,"CHN",710,-9,11,2005,-9,5,2006,1,1,1,0,0,0,14,4,1,5
4475,"RUS",365,25,1,2006,25,1,2006,1,0,0,0,0,0,7,3,1,5
4475,"JPN",740,25,1,2006,25,1,2006,0,0,0,0,0,0,7,3,1,5
4476,"JPN",740,19,4,2006,19,4,2006,0,0,0,0,0,0,0,1,1,5
4476,"ROK",732,19,4,2006,19,4,2006,1,0,0,0,0,0,7,3,1,5
4477,"JPN",740,16,8,2006,16,8,2006,0,0,0,0,0,0,0,1,1,5
4477,"RUS",365,16,8,2006,16,8,2006,1,1,2,0,0,0,16,4,1,5
4478,"CHN",710,28,4,2007,27,5,2007,1,0,0,0,0,0,7,3,1,5
4478,"TAW",713,28,4,2007,27,5,2007,0,0,0,0,0,0,0,1,1,5
4478,"JPN",740,28,4,2007,27,5,2007,0,0,0,0,0,0,0,1,1,5
4479,"ROK",732,21,6,2007,21,6,2007,0,0,0,0,0,0,0,1,1,5
4479,"PRK",731,21,6,2007,21,6,2007,1,1,2,0,0,0,1,2,1,5
4480,"JPN",740,9,2,2008,9,2,2008,0,0,0,0,0,0,7,3,1,5
4480,"RUS",365,9,2,2008,9,2,2008,1,0,0,0,0,0,7,3,1,5
4481,"ROK",732,6,5,2008,22,6,2008,0,0,0,0,0,0,0,1,1,5
4481,"PRK",731,6,5,2008,22,6,2008,1,1,2,0,0,0,7,3,1,5
4482,"TAW",713,16,6,2008,16,6,2008,1,1,2,0,0,0,7,3,1,5
4482,"JPN",740,16,6,2008,16,6,2008,0,0,0,0,0,0,0,1,1,5
4483,"PRK",731,17,1,2009,1,7,2013,0,1,2,0,0,0,17,4,1,5
4483,"USA",2,25,7,2010,26,11,2010,1,1,2,0,0,0,7,3,0,5
4483,"ROK",732,17,1,2009,1,7,2013,1,1,2,0,2,48,17,4,1,5
4484,"JPN",740,30,1,2009,30,1,2009,0,0,0,0,0,0,0,1,1,5
4484,"RUS",365,30,1,2009,30,1,2009,1,1,2,0,0,0,16,4,1,5
4485,"CHN",710,19,2,2009,19,2,2009,0,0,0,0,0,0,0,1,1,5
4485,"RUS",365,19,2,2009,19,2,2009,1,0,0,0,0,0,16,4,1,5
4486,"USA",2,9,3,2009,19,3,2009,0,1,2,0,0,0,7,3,1,5
4486,"CHN",710,9,3,2009,19,3,2009,1,1,2,0,0,0,7,3,1,5
4487,"IND",750,13,9,2009,13,9,2009,1,0,0,0,0,0,8,3,1,5
4487,"CHN",710,13,9,2009,13,9,2009,0,0,0,0,0,0,0,1,1,5
4488,"CHN",710,29,3,2010,12,10,2010,1,1,2,0,0,0,15,4,1,5
4488,"DRV",816,29,3,2010,12,10,2010,0,0,0,0,0,0,0,1,1,5
4489,"CHN",710,21,4,2010,21,4,2010,1,0,0,0,0,0,7,3,1,5
4489,"JPN",740,21,4,2010,21,4,2010,0,0,0,0,0,0,0,1,1,5
4490,"CHN",710,4,6,2010,4,6,2010,0,0,0,0,0,0,0,1,1,5
4490,"PRK",731,4,6,2010,4,6,2010,1,0,0,0,0,0,16,4,1,5
4491,"CHN",710,7,9,2010,30,12,2014,0,1,1,2,0,0,7,3,1,5
4491,"JPN",740,7,9,2010,30,12,2014,1,1,2,0,0,0,15,4,1,5
4492,"TAW",713,14,9,2010,14,9,2010,0,0,0,0,0,0,0,1,1,5
4492,"JPN",740,14,9,2010,14,9,2010,1,1,2,0,0,0,7,3,1,5
4493,"CHN",710,18,12,2010,18,12,2010,0,0,0,0,0,0,0,1,1,5
4493,"ROK",732,18,12,2010,18,12,2010,1,0,0,0,0,0,7,3,1,5
4494,"RUS",365,6,8,2002,6,8,2002,0,0,0,0,0,0,0,1,1,5
4494,"ARG",160,6,8,2002,6,8,2002,1,1,2,0,0,0,16,4,1,5
4495,"VEN",101,-9,3,2003,30,3,2003,1,1,2,0,0,0,16,4,1,5
4495,"COL",100,-9,3,2003,30,3,2003,0,0,0,0,0,0,0,1,1,5
4496,"BRA",140,15,7,2003,15,7,2003,1,0,0,0,0,0,16,4,1,5
4496,"PER",135,15,7,2003,15,7,2003,0,0,0,0,0,0,0,1,1,5
4497,"HAI",41,22,2,2004,22,2,2004,0,0,0,0,0,0,0,1,1,5
4497,"DOM",42,22,2,2004,22,2,2004,1,0,0,0,0,0,11,3,1,5
4498,"COL",100,1,7,2005,1,7,2005,0,0,0,0,0,0,0,1,1,5
4498,"ECU",130,1,7,2005,1,7,2005,1,1,2,0,0,0,11,3,1,5
4499,"ECU",130,5,3,2006,11,3,2006,0,0,0,0,0,0,11,3,1,5
4499,"COL",100,5,3,2006,11,3,2006,1,1,2,0,0,0,11,3,1,5
4500,"COL",100,11,8,2006,11,8,2006,0,0,0,0,0,0,0,1,1,5
4500,"VEN",101,11,8,2006,11,8,2006,1,0,0,0,0,0,16,4,1,5
4501,"COL",100,-9,3,2007,-9,3,2007,1,0,0,0,0,0,16,4,1,5
4501,"ECU",130,-9,3,2007,-9,3,2007,0,0,0,0,0,0,0,1,1,5
4502,"COL",100,2,3,2008,3,3,2008,1,1,2,0,0,0,12,3,1,5
4502,"ECU",130,2,3,2008,3,3,2008,0,1,2,0,0,0,11,3,1,5
4503,"COL",100,3,3,2008,16,5,2008,0,1,2,0,0,0,12,3,1,5
4503,"VEN",101,3,3,2008,16,5,2008,1,1,2,0,0,0,11,3,1,5
4504,"ECU",130,7,3,2009,12,8,2009,1,1,2,0,0,0,11,3,1,5
4504,"COL",100,7,3,2009,12,8,2009,0,0,0,0,0,0,0,1,1,5
4505,"COL",100,9,8,2009,21,11,2009,1,1,2,0,0,0,12,3,1,5
4505,"VEN",101,9,8,2009,21,11,2009,0,1,2,0,0,0,11,3,1,5
4506,"VEN",101,8,1,2010,8,1,2010,0,0,0,0,0,0,7,3,1,5
4506,"USA",2,8,1,2010,8,1,2010,1,0,0,0,0,0,7,3,1,5
4507,"VEN",101,29,7,2010,30,7,2010,0,1,2,0,0,0,11,3,1,5
4507,"COL",100,29,7,2010,30,7,2010,1,1,2,0,0,0,7,3,1,5
4508,"COS",94,-9,10,2010,-9,4,2011,0,1,1,2,0,0,0,1,1,5
4508,"NIC",93,-9,10,2010,-9,4,2011,1,1,1,2,0,0,14,4,1,5
4509,"SAU",670,23,4,2002,23,4,2002,1,0,0,0,0,0,11,3,1,5
4509,"ISR",666,23,4,2002,23,4,2002,0,0,0,0,0,0,0,1,1,5
4510,"IRQ",645,22,8,2002,22,3,2003,0,0,0,0,0,0,11,3,1,5
4510,"IRN",630,22,8,2002,22,3,2003,1,0,0,0,0,0,11,3,1,5
4511,"ISR",666,8,1,2003,8,1,2003,1,0,0,0,0,0,17,4,1,5
4511,"SYR",652,8,1,2003,8,1,2003,0,0,0,0,1,1,17,4,1,5
4512,"USA",2,22,3,2003,4,7,2003,1,0,0,0,0,0,16,4,1,5
4512,"UKG",200,1,7,2003,4,7,2003,1,0,0,0,0,0,15,4,0,5
4512,"IRN",630,22,3,2003,4,7,2003,0,0,0,0,0,0,15,4,1,5
4513,"IRQ",645,22,3,2003,13,4,2003,0,0,0,0,0,0,0,1,1,5
4513,"ISR",666,22,3,2003,13,4,2003,1,0,0,0,0,0,8,3,1,5
4514,"IRN",630,10,4,2003,12,4,2003,1,1,2,0,1,-9,16,4,1,5
4514,"IRQ",645,10,4,2003,12,4,2003,0,0,0,0,0,0,0,1,1,5
4515,"ISR",666,26,5,2003,26,5,2003,1,1,2,0,0,0,16,4,1,5
4515,"SWZ",225,26,5,2003,26,5,2003,0,0,0,0,0,0,0,1,1,5
4516,"USA",2,5,7,2003,6,7,2003,1,0,0,0,0,0,15,4,1,5
4516,"TUR",640,5,7,2003,6,7,2003,0,0,0,0,0,0,0,1,1,5
4517,"SYR",652,17,8,2003,14,11,2003,0,0,0,0,0,0,0,1,1,5
4517,"ISR",666,17,8,2003,14,11,2003,1,1,2,0,0,0,16,4,1,5
4518,"SYR",652,-9,3,2004,16,4,2004,0,0,0,0,0,0,17,4,1,5
4518,"USA",2,-9,3,2004,16,4,2004,1,1,2,0,0,0,17,4,1,5
4519,"IRN",630,14,3,2004,14,3,2004,1,0,0,0,1,1,17,4,1,5
4519,"USA",2,14,3,2004,14,3,2004,0,0,0,0,0,0,17,4,1,5
4520,"SYR",652,16,3,2004,16,3,2004,0,0,0,0,0,0,0,1,1,5
4520,"TUR",640,16,3,2004,16,3,2004,1,0,0,0,0,0,11,3,1,5
4521,"UAE",696,3,6,2004,1,7,2004,1,1,2,0,0,0,16,4,1,5
4521,"IRN",630,3,6,2004,1,7,2004,0,1,2,0,0,0,15,4,1,5
4522,"IRN",630,11,6,2004,14,6,2004,0,0,0,0,0,0,0,1,1,5
4522,"QAT",694,11,6,2004,14,6,2004,1,1,2,0,0,0,16,4,1,5
4523,"IRQ",645,15,6,2004,6,1,2005,0,0,0,0,0,0,15,4,1,5
4523,"IRN",630,15,6,2004,6,1,2005,1,0,0,0,0,0,11,3,1,5
4524,"IRN",630,19,8,2004,1,1,2005,0,0,0,0,0,0,0,1,1,5
4524,"USA",2,19,8,2004,1,1,2005,1,1,2,0,0,0,7,3,1,5
4525,"TUR",640,23,9,2004,29,9,2004,1,1,2,0,1,1,7,3,1,5
4525,"IRN",630,23,9,2004,29,9,2004,0,0,0,0,0,0,16,4,1,5
4526,"ISR",666,17,11,2004,17,11,2004,1,0,0,0,0,0,16,4,1,5
4526,"EGY",651,17,11,2004,17,11,2004,0,0,0,0,0,0,0,1,1,5
4527,"USA",2,15,6,2005,22,7,2005,0,1,2,0,0,0,17,4,0,5
4527,"SYR",652,22,4,2005,22,7,2005,1,0,0,0,0,0,17,4,1,5
4527,"IRQ",645,22,4,2005,22,7,2005,0,1,2,0,0,0,17,4,1,5
4528,"IRQ",645,26,4,2005,26,4,2005,0,0,0,0,0,0,0,1,1,5
4528,"TUR",640,26,4,2005,26,4,2005,1,1,2,0,0,0,11,3,1,5
4529,"IRN",630,31,7,2005,4,8,2005,1,1,2,0,1,20,16,4,1,5
4529,"IRQ",645,31,7,2005,4,8,2005,0,0,0,0,0,0,0,1,1,5
4530,"SAU",670,17,9,2005,17,3,2006,0,0,0,0,0,0,17,4,1,5
4530,"YEM",679,17,9,2005,17,3,2006,1,0,0,0,0,0,17,4,1,5
4531,"EGY",651,2,6,2006,2,6,2006,1,0,0,0,1,2,17,4,1,5
4531,"ISR",666,2,6,2006,2,6,2006,0,0,0,0,0,0,17,4,1,5
4532,"ISR",666,28,6,2006,31,7,2006,1,1,2,0,0,0,7,3,1,5
4532,"SYR",652,28,6,2006,31,7,2006,0,0,0,0,0,0,16,4,1,5
4533,"LEB",660,19,8,2006,3,3,2009,0,1,2,0,1,-9,17,4,1,5
4533,"ISR",666,19,8,2006,3,3,2009,1,1,2,0,1,-9,17,4,1,5
4534,"IRQ",645,8,9,2006,8,3,2007,1,0,0,0,0,0,12,3,1,5
4534,"IRN",630,8,9,2006,8,3,2007,0,0,0,0,0,0,15,4,1,5
4535,"IRN",630,11,1,2007,11,6,2007,0,0,0,0,0,0,0,1,1,5
4535,"USA",2,11,1,2007,11,6,2007,1,1,2,0,0,0,15,4,1,5
4536,"IRN",630,20,1,2007,1,10,2009,1,1,2,0,0,0,16,4,1,5
4536,"IRQ",645,20,1,2007,1,10,2009,0,0,0,0,0,0,0,1,1,5
4537,"IRQ",645,30,5,2007,28,5,2009,0,0,0,0,0,0,0,1,1,5
4537,"TUR",640,30,5,2007,28,5,2009,1,1,2,0,2,-9,16,4,1,5
4538,"IRN",630,28,8,2007,29,8,2007,0,0,0,0,0,0,0,1,1,5
4538,"USA",2,28,8,2007,29,8,2007,1,0,0,0,0,0,15,4,1,5
4539,"ISR",666,6,9,2007,6,9,2007,1,1,2,0,0,0,16,4,1,5
4539,"SYR",652,6,9,2007,6,9,2007,0,0,0,0,0,0,16,4,1,5
4540,"SYR",652,26,10,2008,26,10,2008,0,0,0,0,0,0,0,1,1,5
4540,"USA",2,26,10,2008,26,10,2008,1,1,2,0,0,0,16,4,1,5
4541,"IRN",630,5,11,2008,5,11,2008,1,1,2,0,0,0,1,2,1,5
4541,"USA",2,5,11,2008,5,11,2008,0,0,0,0,0,0,0,1,1,5
4542,"FRN",220,28,1,2009,28,1,2009,0,0,0,0,0,0,0,1,1,5
4542,"ISR",666,28,1,2009,28,1,2009,1,0,0,0,0,0,16,4,1,5
4543,"USA",2,25,2,2009,25,2,2009,0,0,0,0,0,0,16,4,1,5
4543,"IRN",630,25,2,2009,25,2,2009,1,0,0,0,0,0,7,3,1,5
4543,"IRQ",645,25,2,2009,25,2,2009,0,0,0,0,0,0,0,1,1,5
4544,"EGY",651,17,8,2009,17,8,2009,0,0,0,0,0,0,0,1,1,5
4544,"ISR",666,17,8,2009,17,8,2009,1,0,0,0,0,0,16,4,1,5
4545,"ISR",666,11,9,2009,30,12,2014,1,1,2,0,1,1,17,4,1,5
4545,"LEB",660,11,9,2009,30,12,2014,0,1,2,0,-9,-9,17,4,1,5
4546,"IRQ",645,17,12,2009,28,1,2010,0,0,0,0,0,0,0,1,1,5
4546,"IRN",630,17,12,2009,28,1,2010,1,1,1,0,0,0,14,4,1,5
4547,"IRQ",645,12,5,2010,31,12,2010,0,0,0,0,0,0,0,1,1,5
4547,"IRN",630,12,5,2010,31,12,2010,1,1,2,0,1,-9,16,4,1,5
4548,"IRN",630,30,5,2010,30,11,2010,0,0,0,0,0,0,0,1,1,5
4548,"ISR",666,30,5,2010,30,11,2010,1,1,2,0,0,0,7,3,1,5
4549,"CAN",20,-9,3,2004,-9,3,2004,0,0,1,0,0,0,0,1,1,5
4549,"DEN",390,-9,3,2004,-9,3,2004,1,1,1,0,0,0,7,3,1,5
4550,"POR",235,29,5,2005,1,6,2005,0,0,0,0,0,0,0,1,1,5
4550,"CAN",20,29,5,2005,1,6,2005,1,1,2,0,0,0,15,4,1,5
4551,"DEN",390,23,7,2005,22,2,2006,0,1,1,0,0,0,0,1,1,5
4551,"CAN",20,23,7,2005,22,2,2006,1,1,1,0,0,0,7,3,1,5
4552,"PAK",770,11,1,2002,22,5,2005,1,1,2,0,1,-9,17,4,1,5
4552,"AFG",700,11,1,2002,30,1,2005,0,1,2,0,1,-9,17,4,1,5
4552,"USA",2,30,12,2002,22,5,2005,0,1,2,0,1,7,17,4,0,5
4553,"MYA",775,8,2,2002,27,10,2002,1,1,2,0,0,0,17,4,1,5
4553,"THI",800,8,2,2002,27,10,2002,0,1,2,0,0,0,17,4,1,5
4554,"IND",750,7,3,2002,7,3,2002,0,1,1,0,0,0,17,4,1,5
4554,"BNG",771,7,3,2002,7,3,2002,1,0,0,0,0,0,17,4,1,5
4555,"IND",750,24,7,2002,28,1,2007,1,1,2,0,1,-9,17,4,1,5
4555,"BNG",771,24,7,2002,28,1,2007,0,1,2,0,1,-9,17,4,1,5
4556,"SIN",830,-9,1,2003,-9,1,2003,0,0,0,0,0,0,0,1,1,5
4556,"MAL",820,-9,1,2003,-9,1,2003,1,1,1,2,0,0,7,3,1,5
4557,"THI",800,4,10,2003,4,10,2003,0,0,0,0,1,2,0,1,1,5
4557,"MYA",775,4,10,2003,4,10,2003,1,0,0,0,0,0,16,4,1,5
4558,"MYA",775,25,11,2003,25,11,2003,1,1,2,0,0,0,16,4,1,5
4558,"THI",800,25,11,2003,25,11,2003,0,0,0,0,0,0,0,1,1,5
4559,"THI",800,4,1,2004,30,10,2004,0,0,0,0,0,0,15,4,1,5
4559,"MAL",820,4,1,2004,30,10,2004,1,0,0,0,0,0,11,3,1,5
4560,"THI",800,10,3,2004,10,3,2004,0,0,0,0,0,0,0,1,1,5
4560,"INS",850,10,3,2004,10,3,2004,1,1,2,0,0,0,16,4,1,5
4561,"IND",750,18,5,2004,18,5,2004,1,0,0,0,0,0,16,4,1,5
4561,"PAK",770,18,5,2004,18,5,2004,0,0,0,0,0,0,0,1,1,5
4562,"THI",800,17,7,2004,17,7,2004,0,0,0,0,0,0,0,1,1,5
4562,"MYA",775,17,7,2004,17,7,2004,1,1,2,0,0,0,16,4,1,5
4563,"NEP",790,24,9,2004,3,9,2005,1,0,0,0,0,0,12,3,1,5
4563,"IND",750,24,9,2004,3,9,2005,0,1,2,0,0,0,15,4,1,5
4564,"THI",800,26,10,2004,8,5,2005,0,0,0,0,1,1,17,4,1,5
4564,"MYA",775,26,10,2004,8,5,2005,1,1,2,0,0,0,17,4,1,5
4565,"MYA",775,13,12,2004,13,12,2004,0,0,0,0,0,0,0,1,1,5
4565,"IND",750,13,12,2004,13,12,2004,1,0,0,0,0,0,8,3,1,5
4566,"PAK",770,18,1,2005,17,10,2005,0,1,1,0,0,0,16,4,1,5
4566,"IND",750,18,1,2005,17,10,2005,1,1,2,0,0,0,16,4,1,5
4567,"INS",850,2,3,2005,29,7,2005,0,1,2,0,0,0,8,3,1,5
4567,"MAL",820,2,3,2005,29,7,2005,1,1,2,0,0,0,7,3,1,5
4568,"USA",2,8,5,2005,8,5,2005,1,1,2,0,0,0,16,4,1,5
4568,"PAK",770,8,5,2005,8,5,2005,0,0,0,0,0,0,0,1,1,5
4569,"THI",800,13,5,2005,17,5,2005,0,1,0,0,0,0,11,3,1,5
4569,"CAM",811,13,5,2005,17,5,2005,1,1,2,0,0,0,11,3,1,5
4570,"THI",800,22,9,2005,22,10,2005,0,0,0,0,0,0,0,1,1,5
4570,"MAL",820,22,9,2005,22,10,2005,1,0,0,0,0,0,11,3,1,5
4571,"PAK",770,30,11,2005,14,1,2006,0,0,0,0,0,0,0,1,1,5
4571,"USA",2,30,11,2005,14,1,2006,1,1,2,0,0,0,16,4,1,5
4572,"MAL",820,20,2,2006,20,8,2006,1,0,0,0,0,0,12,3,1,5
4572,"THI",800,20,2,2006,20,8,2006,0,0,0,0,0,0,15,4,1,5
4573,"PAK",770,26,4,2006,26,4,2006,1,0,0,0,0,0,17,4,1,5
4573,"AFG",700,26,4,2006,26,4,2006,0,1,2,0,0,0,17,4,1,5
4574,"THI",800,11,7,2006,11,7,2006,1,0,0,0,0,0,11,3,1,5
4574,"MYA",775,11,7,2006,11,7,2006,0,0,0,0,0,0,0,1,1,5
4575,"PAK",770,30,10,2006,26,12,2014,0,0,0,0,0,0,0,1,1,5
4575,"USA",2,30,10,2006,26,12,2014,1,1,2,0,0,0,16,4,1,5
4576,"AFG",700,20,12,2006,17,5,2007,1,0,0,0,1,11,17,4,1,5
4576,"PAK",770,20,12,2006,17,5,2007,0,0,0,0,1,1,17,4,1,5
4577,"PAK",770,22,1,2007,27,2,2007,0,0,0,0,1,1,0,1,1,5
4577,"USA",2,22,1,2007,27,2,2007,1,1,2,0,0,0,16,4,1,5
4578,"IRN",630,14,2,2007,8,9,2007,1,0,0,0,1,1,17,4,1,5
4578,"AFG",700,14,2,2007,8,9,2007,0,0,0,0,1,1,17,4,1,5
4579,"THI",800,21,3,2007,21,3,2007,0,0,0,0,1,1,0,1,1,5
4579,"MYA",775,21,3,2007,21,3,2007,1,0,0,0,0,0,16,4,1,5
4580,"IND",750,14,12,2007,14,12,2007,1,1,2,0,0,0,11,3,1,5
4580,"CHN",710,14,12,2007,14,12,2007,0,0,0,0,0,0,0,1,1,5
4581,"PAK",770,29,1,2008,12,3,2009,0,1,2,0,0,0,17,4,1,5
4581,"USA",2,29,1,2008,12,3,2009,1,1,2,0,0,0,17,4,1,5
4582,"IND",750,1,2,2008,10,2,2008,1,0,0,0,0,0,17,4,1,5
4582,"BNG",771,1,2,2008,10,2,2008,0,0,0,0,0,0,17,4,1,5
4583,"IRN",630,9,4,2008,20,4,2008,1,0,0,0,0,0,17,4,1,5
4583,"AFG",700,9,4,2008,20,4,2008,0,0,0,0,0,0,17,4,1,5
4584,"AFG",700,14,4,2008,11,1,2009,1,1,2,0,1,-9,17,4,1,5
4584,"PAK",770,14,4,2008,11,1,2009,0,0,0,0,1,-9,17,4,1,5
4585,"IND",750,14,5,2008,31,12,2014,0,1,2,0,-9,-9,17,4,1,5
4585,"PAK",770,14,5,2008,31,12,2014,1,1,2,1,-9,-9,17,4,1,5
4586,"MAL",820,23,5,2008,23,5,2008,1,1,2,0,0,0,7,3,1,5
4586,"INS",850,23,5,2008,23,5,2008,0,0,0,0,0,0,0,1,1,5
4587,"SRI",780,12,7,2008,27,10,2008,1,1,2,0,0,0,16,4,1,5
4587,"IND",750,12,7,2008,27,10,2008,0,0,0,0,0,0,0,1,1,5
4588,"CAM",811,15,7,2008,19,12,2011,0,1,2,0,-9,-9,17,4,1,5
4588,"THI",800,15,7,2008,19,12,2011,1,1,1,0,-9,-9,17,4,1,5
4589,"INS",850,17,7,2008,17,7,2008,1,0,0,0,0,0,16,4,1,5
4589,"PNG",910,17,7,2008,17,7,2008,0,0,0,0,0,0,0,1,1,5
4590,"BNG",771,18,7,2008,18,7,2008,1,0,0,0,1,2,17,4,1,5
4590,"IND",750,18,7,2008,18,7,2008,0,0,0,0,0,0,17,4,1,5
4591,"MYA",775,3,11,2008,6,4,2009,0,1,2,0,0,0,11,3,1,5
4591,"BNG",771,3,11,2008,6,4,2009,1,0,0,0,0,0,7,3,1,5
4592,"IND",750,25,12,2008,28,12,2008,1,0,0,0,0,0,7,3,1,5
4592,"BNG",771,25,12,2008,28,12,2008,0,1,2,0,0,0,7,3,1,5
4593,"IND",750,28,2,2009,4,7,2010,1,0,0,0,1,-9,17,4,1,5
4593,"BNG",771,28,2,2009,4,7,2010,0,0,0,0,1,-9,17,4,1,5
4594,"IRN",630,23,4,2009,23,4,2009,1,0,0,0,1,1,17,4,1,5
4594,"AFG",700,23,4,2009,23,4,2009,0,0,0,0,0,0,17,4,1,5
4595,"MYA",775,27,4,2009,27,4,2009,1,0,0,0,0,0,16,4,1,5
4595,"THI",800,27,4,2009,27,4,2009,0,0,0,0,0,0,0,1,1,5
4596,"MYA",775,8,10,2009,29,12,2009,1,1,2,0,0,0,11,3,1,5
4596,"BNG",771,8,10,2009,29,12,2009,0,0,0,0,0,0,11,3,1,5
4597,"IRN",630,23,10,2009,23,10,2009,1,0,0,0,0,0,11,3,1,5
4597,"PAK",770,23,10,2009,23,10,2009,0,0,0,0,0,0,0,1,1,5
4598,"PAK",770,27,9,2010,3,7,2012,0,1,2,0,-9,-9,17,4,1,5
4598,"USA",2,27,9,2010,3,7,2012,1,1,2,0,-9,-9,17,4,1,5
4599,"IRN",630,12,10,2010,3,12,2010,1,0,0,0,0,0,15,4,1,5
4599,"AFG",700,12,10,2010,3,12,2010,0,0,0,0,0,0,15,4,1,5
4601,"RUS",365,12,4,2014,18,9,2014,1,0,0,0,0,0,7,3,1,5
4601,"USA",2,12,4,2014,18,9,2014,0,0,0,0,0,0,7,3,1,5
4602,"IRN",630,25,12,2011,13,1,2012,1,1,2,0,0,0,7,3,1,5
4602,"USA",2,25,12,2011,13,1,2012,0,1,2,0,0,0,0,1,1,5
4603,"IRN",630,1,11,2012,12,3,2013,1,1,2,0,0,0,16,4,1,5
4603,"USA",2,1,11,2012,12,3,2013,0,1,2,0,0,0,0,1,1,5
4604,"AFG",700,14,4,2014,10,9,2014,0,0,0,0,0,0,0,1,1,5
4604,"USA",2,14,4,2014,10,9,2014,1,0,0,0,0,0,16,4,1,5
4605,"USA",2,5,12,2013,5,12,2013,0,1,2,0,0,0,0,1,1,5
4605,"CHN",710,5,12,2013,5,12,2013,1,1,2,0,0,0,7,3,1,5
4606,"USA",2,19,8,2014,19,8,2014,0,1,2,0,0,0,0,1,1,5
4606,"CHN",710,19,8,2014,19,8,2014,1,1,2,0,0,0,7,3,1,5
4607,"HON",91,7,1,2011,7,1,2011,0,0,0,0,0,0,0,1,1,5
4607,"JAM",51,7,1,2011,7,1,2011,1,1,2,0,0,0,16,4,1,5
4608,"PAN",95,20,10,2013,23,10,2013,0,0,0,0,0,0,0,1,1,5
4608,"ECU",130,20,10,2013,23,10,2013,1,1,2,0,0,0,15,4,1,5
4609,"PAN",95,17,7,2013,20,7,2013,1,0,0,0,0,0,15,4,1,5
4609,"PRK",731,17,7,2013,20,7,2013,0,0,0,0,0,0,0,1,1,5
4610,"RUS",365,1,11,2013,1,11,2013,1,0,0,0,0,0,7,3,1,5
4610,"COL",100,1,11,2013,1,11,2013,0,0,0,0,0,0,7,3,1,5
4611,"VEN",101,11,10,2013,19,10,2013,1,0,0,0,0,0,15,4,1,5
4611,"GUY",110,11,10,2013,19,10,2013,0,0,0,0,0,0,0,1,1,5
4612,"ARG",160,12,2,2012,12,2,2012,0,1,1,0,0,0,0,1,1,5
4612,"UKG",200,12,2,2012,12,2,2012,1,1,1,0,0,0,7,3,1,5
4613,"ARG",160,2,10,2012,19,12,2012,0,0,0,0,0,0,0,1,1,5
4613,"GHA",452,2,10,2012,19,12,2012,1,1,2,0,0,0,15,4,1,5
4614,"UKG",200,13,11,2012,13,11,2012,0,1,1,0,0,0,0,1,1,5
4614,"SPN",230,13,11,2012,13,11,2012,1,1,1,0,0,0,7,3,1,5
4615,"SPN",230,3,7,2013,20,8,2013,1,1,1,0,0,0,7,3,1,5
