dispnum,stday,stmon,styear,endday,endmon,endyear,outcome,settle,fatality,fatalpre,maxdur,mindur,hiact,hostlev,recip,numa,numb,ongo2014,version
4517,17,8,2003,14,11,2003,5,3,0,0,90,90,16,4,0,1,1,0,5
4518,-9,3,2004,16,4,2004,5,3,0,0,47,17,17,4,1,1,1,0,5
4519,14,3,2004,14,3,2004,2,3,1,1,1,1,17,4,0,1,1,0,5
4520,16,3,2004,16,3,2004,5,3,0,0,1,1,11,3,0,1,1,0,5
4521,3,6,2004,1,7,2004,7,1,0,0,29,29,16,4,1,1,1,0,5
4522,11,6,2004,14,6,2004,8,-9,0,0,184,184,16,4,0,1,1,0,5
4523,15,6,2004,6,1,2005,5,3,0,0,206,206,15,4,1,1,1,0,5
4524,19,8,2004,1,1,2005,5,3,0,0,136,136,7,3,0,1,1,0,5
4525,23,9,2004,29,9,2004,5,3,1,1,7,7,16,4,1,1,1,0,5
4526,17,11,2004,17,11,2004,5,3,0,0,1,1,16,4,0,1,1,0,5
4527,22,4,2005,22,7,2005,5,3,0,0,92,92,17,4,1,1,2,0,5
4528,26,4,2005,26,4,2005,5,3,0,0,1,1,11,3,0,1,1,0,5
4529,31,7,2005,4,8,2005,5,3,1,20,5,5,16,4,0,1,1,0,5
4530,17,9,2005,17,3,2006,-9,-9,0,0,182,182,17,4,1,1,1,0,5
4531,2,6,2006,2,6,2006,5,3,1,2,1,1,17,4,0,1,1,0,5
4532,28,6,2006,31,7,2006,5,3,0,0,34,34,16,4,1,1,1,0,5
4533,19,8,2006,3,3,2009,5,3,1,-9,928,928,17,4,1,1,1,0,5
4534,8,9,2006,8,3,2007,-9,-9,0,0,182,182,15,4,1,1,1,0,5
4535,11,1,2007,11,6,2007,5,3,0,0,152,152,15,4,0,1,1,0,5
4536,20,1,2007,1,10,2009,5,3,0,0,986,986,16,4,0,1,1,0,5
4537,30,5,2007,28,5,2009,5,3,2,-9,730,730,16,4,0,1,1,0,5
4538,28,8,2007,29,8,2007,7,3,0,0,2,2,15,4,0,1,1,0,5
4539,6,9,2007,6,9,2007,5,3,0,0,1,1,16,4,1,1,1,0,5
4540,26,10,2008,26,10,2008,5,3,0,0,1,1,16,4,0,1,1,0,5
4541,5,11,2008,5,11,2008,5,3,0,0,1,1,1,2,0,1,1,0,5
4542,28,1,2009,28,1,2009,5,3,0,0,1,1,16,4,0,1,1,0,5
4543,25,2,2009,25,2,2009,5,3,0,0,1,1,16,4,1,1,2,0,5
4544,17,8,2009,17,8,2009,5,3,0,0,1,1,16,4,0,1,1,0,5
4545,11,9,2009,30,12,2014,5,3,-9,-9,1937,1937,17,4,1,1,1,1,5
4546,17,12,2009,28,1,2010,3,3,0,0,43,43,14,4,0,1,1,0,5
4547,12,5,2010,31,12,2010,5,3,1,-9,234,234,16,4,0,1,1,0,5
4548,30,5,2010,30,11,2010,5,3,0,0,185,185,7,3,0,1,1,0,5
4549,-9,3,2004,-9,3,2004,5,3,0,0,31,1,7,3,0,1,1,0,5
4550,29,5,2005,1,6,2005,-9,-9,0,0,185,185,15,4,0,1,1,0,5
4551,23,7,2005,22,2,2006,5,3,0,0,215,215,7,3,0,1,1,0,5
4552,11,1,2002,22,5,2005,5,3,2,-9,1228,1228,17,4,1,2,1,0,5
4553,8,2,2002,27,10,2002,5,3,0,0,262,262,17,4,1,1,1,0,5
4554,7,3,2002,7,3,2002,5,3,0,0,1,1,17,4,0,1,1,0,5
4555,24,7,2002,28,1,2007,5,3,1,-9,1650,1650,17,4,1,1,1,0,5
4556,-9,1,2003,-9,1,2003,5,3,0,0,31,1,7,3,0,1,1,0,5
4557,4,10,2003,4,10,2003,5,3,1,2,1,1,16,4,0,1,1,0,5
4558,25,11,2003,25,11,2003,5,3,0,0,1,1,16,4,0,1,1,0,5
4559,4,1,2004,30,10,2004,5,3,0,0,301,301,15,4,1,1,1,0,5
4560,10,3,2004,10,3,2004,5,3,0,0,1,1,16,4,0,1,1,0,5
4561,18,5,2004,18,5,2004,5,3,0,0,1,1,16,4,0,1,1,0,5
4562,17,7,2004,17,7,2004,5,3,0,0,1,1,16,4,0,1,1,0,5
4563,24,9,2004,3,9,2005,-9,-9,0,0,345,345,15,4,1,1,1,0,5
4564,26,10,2004,8,5,2005,5,3,1,1,195,195,17,4,1,1,1,0,5
4565,13,12,2004,13,12,2004,5,3,0,0,1,1,8,3,0,1,1,0,5
4566,18,1,2005,17,10,2005,5,3,0,0,273,273,16,4,1,1,1,0,5
4567,2,3,2005,29,7,2005,5,3,0,0,150,150,8,3,1,1,1,0,5
4568,8,5,2005,8,5,2005,5,3,0,0,1,1,16,4,0,1,1,0,5
4569,13,5,2005,17,5,2005,5,3,0,0,5,5,11,3,1,1,1,0,5
4570,22,9,2005,22,10,2005,5,3,0,0,31,31,11,3,0,1,1,0,5
4571,30,11,2005,14,1,2006,5,3,0,0,46,46,16,4,0,1,1,0,5
4572,20,2,2006,20,8,2006,-9,-9,0,0,182,182,15,4,1,1,1,0,5
4573,26,4,2006,26,4,2006,5,3,0,0,1,1,17,4,0,1,1,0,5
4574,11,7,2006,11,7,2006,5,3,0,0,1,1,11,3,0,1,1,0,5
4575,30,10,2006,26,12,2014,5,3,0,0,2980,2980,16,4,0,1,1,0,5
4576,20,12,2006,17,5,2007,5,3,1,12,149,149,17,4,1,1,1,0,5
4577,22,1,2007,27,2,2007,5,3,1,1,37,37,16,4,0,1,1,0,5
4578,14,2,2007,8,9,2007,5,3,1,2,207,207,17,4,1,1,1,0,5
4579,21,3,2007,21,3,2007,5,3,1,1,1,1,16,4,0,1,1,0,5
4580,14,12,2007,14,12,2007,5,3,0,0,1,1,11,3,0,1,1,0,5
4581,29,1,2008,12,3,2009,5,3,0,0,409,409,17,4,1,1,1,0,5
4582,1,2,2008,10,2,2008,5,3,0,0,10,10,17,4,1,1,1,0,5
4583,9,4,2008,20,4,2008,5,3,0,0,12,12,17,4,1,1,1,0,5
4584,14,4,2008,11,1,2009,5,3,2,-9,273,273,17,4,1,1,1,0,5
4585,14,5,2008,31,12,2014,-9,-9,-9,-9,2423,2423,17,4,1,1,1,1,5
4586,23,5,2008,23,5,2008,5,3,0,0,1,1,7,3,0,1,1,0,5
4587,12,7,2008,27,10,2008,5,3,0,0,108,108,16,4,0,1,1,0,5
4588,15,7,2008,19,12,2011,5,3,-9,-9,1253,1253,17,4,1,1,1,0,5
4589,17,7,2008,17,7,2008,5,3,0,0,1,1,16,4,0,1,1,0,5
4590,18,7,2008,18,7,2008,5,3,1,2,1,1,17,4,0,1,1,0,5
4591,3,11,2008,6,4,2009,5,3,0,0,155,155,11,3,1,1,1,0,5
4592,25,12,2008,28,12,2008,6,1,0,0,4,4,7,3,1,1,1,0,5
4593,28,2,2009,4,7,2010,5,3,1,-9,492,492,17,4,1,1,1,0,5
4594,23,4,2009,23,4,2009,5,3,1,1,1,1,17,4,1,1,1,0,5
4595,27,4,2009,27,4,2009,5,3,0,0,1,1,16,4,0,1,1,0,5
4596,8,10,2009,29,12,2009,5,3,0,0,83,83,11,3,1,1,1,0,5
4597,23,10,2009,23,10,2009,5,3,0,0,1,1,11,3,0,1,1,0,5
4598,27,9,2010,3,7,2012,5,3,-9,-9,646,646,17,4,1,1,1,1,5
4599,12,10,2010,3,12,2010,-9,-9,0,0,53,53,15,4,1,1,1,0,5
4601,12,4,2014,18,9,2014,8,3,0,0,160,160,7,3,1,1,1,1,5
4602,25,12,2011,13,1,2012,8,3,0,0,20,20,7,3,0,1,1,0,5
4603,1,11,2012,12,3,2013,8,3,0,0,132,132,16,4,0,1,1,0,5
4604,14,4,2014,10,9,2014,8,3,0,0,150,150,16,4,0,1,1,1,5
4605,5,12,2013,5,12,2013,8,3,0,0,1,1,7,3,0,1,1,0,5
4606,19,8,2014,19,8,2014,8,3,0,0,1,1,7,3,0,1,1,1,5
4607,7,1,2011,7,1,2011,8,3,0,0,1,1,16,4,0,1,1,0,5
4608,20,10,2013,23,10,2013,7,4,0,0,4,4,15,4,0,1,1,0,5
4609,17,7,2013,20,7,2013,7,4,0,0,4,4,15,4,0,1,1,0,5
4610,1,11,2013,1,11,2013,8,3,0,0,1,1,7,3,1,1,1,0,5
4611,11,10,2013,19,10,2013,7,1,0,0,9,9,15,4,0,1,1,0,5
4612,12,2,2012,12,2,2012,8,3,0,0,1,1,7,3,0,1,1,0,5
4613,2,10,2012,19,12,2012,7,1,0,0,79,79,15,4,0,1,1,0,5
4614,13,11,2012,13,11,2012,8,3,0,0,1,1,7,3,0,1,1,0,5
4615,3,7,2013,20,8,2013,8,3,0,0,49,49,7,3,1,1,1,0,5
4616,2,4,2014,2,4,2014,8,3,0,0,1,1,7,3,0,1,1,0,5
4617,4,4,2011,11,4,2011,1,2,-9,-9,8,8,17,4,1,1,1,0,5
4618,19,8,2011,21,8,2011,7,1,0,0,3,3,15,4,0,1,1,0,5
4619,15,2,2012,3,6,2012,7,1,0,0,110,110,16,4,1,1,1,0,5
4620,28,7,2011,28,7,2011,8,3,0,0,1,1,11,3,0,1,1,0,5
4621,7,7,2013,12,7,2013,8,3,0,0,6,6,16,4,0,1,1,0,5
4622,4,1,2014,23,1,2014,7,1,0,0,20,20,15,4,0,1,2,0,5
4624,28,5,2014,29,9,2014,8,3,0,0,125,125,17,4,1,1,1,1,5
4625,12,1,2011,25,5,2011,8,3,0,0,134,134,7,3,1,1,1,0,5
4626,15,2,2012,15,2,2012,8,3,0,0,1,1,7,3,0,1,1,0,5
4627,10,10,2012,29,12,2014,8,3,0,0,811,811,7,3,1,1,1,1,5
4628,26,9,2011,13,10,2011,8,3,0,0,18,18,7,3,1,1,2,0,5
4629,18,6,2011,7,9,2011,8,3,0,0,82,82,15,4,0,1,1,0,5
4630,16,8,2012,21,9,2012,8,3,0,0,37,37,7,3,0,1,1,0,5
4631,27,5,2013,10,7,2014,8,3,0,0,410,410,7,3,0,1,1,1,5
4632,17,8,2011,21,2,2013,8,3,0,0,555,555,16,4,0,1,1,0,5
4633,2,6,2014,2,6,2014,8,3,0,0,1,1,16,4,0,1,1,0,5
4634,18,9,2014,21,9,2014,-9,-9,0,0,4,4,15,4,0,1,1,1,5
4636,13,1,2011,14,12,2014,8,3,-9,-9,1432,1432,17,4,1,2,1,1,5
4637,23,10,2013,12,4,2014,8,3,0,0,172,172,7,3,1,1,2,0,5
4639,29,11,2013,29,11,2013,8,3,0,0,1,1,16,4,0,1,1,0,5
4640,17,7,2012,20,7,2012,7,1,0,0,4,4,16,4,0,1,1,0,5
4642,19,10,2011,19,11,2011,8,3,1,2,32,32,16,4,1,1,1,0,5
4643,25,1,2013,23,2,2013,8,3,0,0,30,30,14,4,0,1,1,0,5
4644,24,11,2011,24,11,2011,8,3,0,0,1,1,17,4,1,1,1,0,5
4645,13,10,2013,18,10,2013,8,3,0,0,6,6,15,4,0,1,1,0,5
4646,-9,6,2013,2,9,2013,3,1,0,0,94,65,14,4,0,1,1,0,5
4647,3,11,2012,3,11,2012,8,3,1,2,1,1,17,4,1,1,1,0,5
4648,22,8,2013,29,8,2013,8,3,0,0,8,8,16,4,0,1,1,0,5
4649,16,9,2013,18,9,2013,7,1,0,0,3,3,15,4,0,1,1,0,5
4650,11,6,2014,9,12,2014,8,3,1,6,182,182,17,4,1,1,1,1,5
4651,9,3,2013,9,3,2013,8,3,0,0,1,1,15,4,0,1,1,0,5
4652,17,9,2011,31,10,2011,8,3,0,0,45,45,14,4,0,1,1,0,5
4653,15,6,2013,3,7,2013,8,3,-9,-9,19,19,17,4,1,1,1,0,5
4654,4,1,2011,16,3,2011,8,3,0,0,72,72,14,4,0,1,1,0,5
4655,-9,2,2012,3,6,2012,8,3,-9,-9,124,96,16,4,1,1,1,0,5
4656,10,11,2011,15,2,2014,8,3,-9,-9,829,829,17,4,1,1,1,0,5
4657,15,11,2014,15,11,2014,8,3,0,0,1,1,16,4,0,1,1,1,5
4658,5,4,2011,5,4,2011,8,3,0,0,1,1,16,4,0,1,1,0,5
4659,-9,12,2011,-9,12,2011,8,3,0,0,31,0,16,4,0,1,1,0,5
4660,23,10,2012,23,10,2012,8,3,0,0,1,1,16,4,0,1,1,0,5
4661,18,10,2012,18,10,2012,8,3,0,0,1,1,11,3,0,1,1,0,5
4662,1,6,2014,1,6,2014,8,3,0,0,1,1,7,3,1,1,1,0,5
4663,8,6,2011,14,9,2011,8,3,-9,-9,99,99,16,4,0,1,1,0,5
4664,12,11,2012,12,11,2012,8,3,0,0,1,1,7,3,0,1,1,0,5
4665,11,4,2011,15,10,2011,8,3,-9,-9,188,188,17,4,1,1,1,0,5
4666,27,5,2012,27,5,2012,8,3,0,0,1,1,17,4,1,1,1,0,5
4667,10,5,2013,10,5,2013,8,3,1,4,1,1,16,4,0,1,1,0,5
4668,19,2,2014,19,2,2014,8,3,0,0,1,1,1,2,0,1,2,0,5
4669,7,5,2014,7,5,2014,8,3,0,0,1,1,17,4,1,1,1,0,5
4670,13,8,2013,16,8,2013,7,1,0,0,4,4,15,4,0,1,1,0,5
4671,1,1,2012,31,1,2012,8,3,0,0,31,31,16,4,1,1,1,0,5
4672,27,10,2013,28,12,2014,8,3,1,2,428,428,17,4,1,1,1,1,5
4673,14,5,2012,14,5,2012,8,3,0,0,1,1,7,3,0,1,1,0,5
4674,18,8,2011,13,9,2011,8,3,1,3,27,27,16,4,0,1,1,0,5
4675,30,7,2014,30,7,2014,8,3,1,6,1,1,16,4,0,1,1,1,5
4676,19,1,2011,20,4,2012,8,3,0,0,458,458,7,3,1,8,1,0,5
4677,28,9,2011,1,10,2011,-9,4,0,0,4,4,15,4,0,1,1,0,5
4678,29,11,2012,12,12,2014,8,3,0,0,744,744,8,3,1,14,1,1,5
4679,2,3,2011,9,2,2012,8,3,0,0,345,345,7,3,1,1,2,0,5
4680,7,2,2013,21,8,2014,8,3,0,0,561,561,8,3,1,2,3,1,5
4681,18,7,2013,18,7,2013,8,3,0,0,1,1,16,4,0,1,1,0,5
4682,2,4,2014,31,12,2014,8,3,0,0,274,274,16,4,1,1,1,1,5
4683,24,2,2014,18,9,2014,8,3,0,0,207,207,14,4,1,1,1,1,5
4684,19,9,2014,20,12,2014,8,3,0,0,93,93,14,4,0,1,1,1,5
4685,18,3,2011,23,8,2011,1,2,-9,-9,159,159,17,4,1,33,1,0,5
4686,-9,4,2011,22,7,2011,8,3,-9,-9,113,84,17,4,1,1,1,0,5
4687,15,5,2011,23,12,2014,8,3,-9,-9,1319,1319,17,4,1,1,1,1,5
4688,27,7,2012,31,12,2012,8,3,-9,-9,158,158,17,4,1,1,1,0,5
4689,15,9,2011,30,12,2014,8,3,1,6,1203,1203,17,4,1,1,1,1,5
4690,26,9,2013,26,9,2013,8,3,0,0,1,1,16,4,0,1,1,0,5
4691,18,11,2011,20,11,2014,8,3,-9,-9,1099,1099,17,4,1,2,6,1,5
4692,30,10,2013,30,10,2013,8,3,0,0,1,1,16,4,0,1,1,0,5
4693,24,10,2013,17,9,2014,8,3,1,2,329,329,17,4,1,1,1,1,5
4694,26,11,2013,29,11,2013,4,4,0,0,4,4,7,3,1,3,1,0,5
4695,25,8,2014,25,8,2014,8,3,0,0,1,1,7,3,1,1,1,1,5
4696,10,10,2014,10,10,2014,8,3,0,0,1,1,16,4,0,1,1,1,5
4698,29,6,2011,29,6,2011,8,3,0,0,1,1,7,3,1,1,2,0,5
4699,5,5,2011,5,7,2011,8,3,0,0,62,62,7,3,1,1,1,0,5
4700,22,2,2012,20,4,2012,8,3,0,0,59,59,15,4,0,1,1,0,5
4701,20,3,2013,7,7,2013,8,3,0,0,110,110,16,4,0,1,1,0,5
4702,4,5,2014,18,8,2014,8,3,0,0,107,107,15,4,1,1,1,1,5
4703,25,2,2011,15,6,2012,8,3,0,0,477,477,15,4,1,1,1,0,5
4704,11,3,2014,10,5,2014,8,3,0,0,61,61,15,4,1,1,1,0,5
4705,4,7,2012,26,1,2013,8,3,0,0,207,207,7,3,1,1,1,0,5
4706,24,2,2014,10,11,2014,8,3,0,0,260,260,17,4,1,1,2,1,5
4707,17,5,2013,17,5,2013,8,3,0,0,1,1,7,3,0,1,1,0,5
4708,7,6,2011,14,11,2011,8,3,1,1,161,161,17,4,1,1,1,0,5
4709,11,9,2012,11,9,2012,8,3,0,0,1,1,17,4,1,1,1,0,5
4710,7,1,2011,30,4,2011,8,3,0,0,114,114,16,4,0,1,1,0,5
4711,16,5,2012,25,7,2012,8,3,0,0,71,71,16,4,0,1,1,0,5
4712,29,11,2013,29,11,2013,8,3,0,0,1,1,8,3,0,1,1,0,5
4713,3,1,2011,3,1,2011,8,3,0,0,1,1,12,3,0,1,1,0,5
4714,28,5,2014,2,6,2014,8,3,1,1,6,6,17,4,1,1,1,0,5
4715,9,1,2011,10,1,2011,8,3,-9,-9,2,2,16,4,0,1,1,0,5
4716,21,9,2013,21,9,2013,8,3,0,0,1,1,16,4,0,1,1,0,5
4717,21,5,2014,21,5,2014,8,3,0,0,1,1,7,3,0,1,1,0,5
4718,17,7,2012,2,10,2013,8,3,1,3,443,443,17,4,1,1,1,0,5
4719,15,4,2013,21,12,2013,8,3,0,0,251,251,15,4,1,1,1,0,5
4720,29,6,2014,11,9,2014,8,3,0,0,75,75,12,3,1,1,1,1,5
4721,1,4,2012,2,4,2012,8,3,0,0,2,2,10,3,0,2,1,0,5
4722,13,1,2011,13,1,2011,8,3,0,0,1,1,7,3,1,1,1,0,5
4723,4,10,2012,4,10,2012,8,3,0,0,1,1,7,3,1,1,1,0,5
4724,10,4,2013,11,4,2013,8,3,0,0,2,2,8,3,0,2,1,0,5
4725,14,7,2014,14,7,2014,8,3,0,0,1,1,8,3,0,1,1,1,5
4726,11,11,2014,11,11,2014,8,3,0,0,1,1,16,4,0,1,1,1,5
